RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-04,2017-11-11,2017-11-18,2017-11-25,2017-12-02,2017-12-09,2017-12-16,2017-12-23,2017-12-30,2018-01-06,2018-01-13,2018-01-20,2018-01-27,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26
394521,70,"Dayton, OH",Msa,OH,157843.0,156488.0,155077.0,152254.0,149544.0,146694.0,143871.0,142460.0,140230.0,139637.0,139637.0,139665.0,141331.0,141924.0,142512.0,143500.0,144065.0,145448.0,147682.0,150363.0,152650.0,154936.0,156093.0,156376.0,156912.0,157448.0,157702.0,159396.0,160553.0,160581.0,162021.0,163404.0,165069.0,167864.0,169275.0,170686.0,173255.0,175824.0,177207.0,176642.0,175372.0,172803.0,170856.0,168626.0,165916.0,164462.0,163497.0,163469.0,163469.0,163511.0,163602.0,163319.0,163319.0,163348.0,163348.0,162218.0,160807.0,159368.0,157956.0,157956.0,157982.0,159393.0,160804.0,162172.0,163304.0,161921.0,161639.0,161682.0,162385.0,164502.0,166196.0,168962.0,171646.0,174892.0,177715.0,179183.0,180284.0,180704.0,182144.0,184712.0,187535.0,189062.0,189061.0,189061.0,190472.0,193041.0,196119.0,199195.0,201764.0,204587.0,207155.0,208595.0,208595.0,207155.0,204587.0,201764.0,199224.0,196401.0,194312.0,191744.0,189175.0,187933.0,187199.0,188328.0,188610.0,188441.0,188864.0,188864.0,189711.0,189739.0,187651.0,184983.0,182443.0,181032.0,180890.0,180763.0,183304.0,186098.0,189034.0,191856.0,193268.0,196090.0,201482.0,207946.0,215002.0,220648.0,223724.0,225136.0,224518.0,223135.0,223135.0,223700.0,225757.0,229962.0,232785.0,235633.0,237016.0,237016.0,236762.0,236059.0,233237.0,230414.0,227845.0,225700.0,225333.0,224783.0,224670.0,224105.0,223343.0,223640.0,223753.0,224317.0,225574.0,225155.0,222956.0,222024.0,219700.0,218151.0,218153.0,216369.0,215850.0,213294.0,210685.0,208596.0,208596.0,210660.0,210660.0,211434.0,210212.0,208978.0,213608.0,214938.0,216175.0,218700.0,216175.0,216175.0,214925.0,210673.0,208198.0,209348.0,210623.0,212375.0,215875.0,218500.0,220975.0,224725.0,226475.0,224598.0,223248.0,224248.0,225248.0
394843,71,"McAllen, TX",Msa,TX,208088.0,208221.0,208221.0,208221.0,208221.0,207420.0,206086.0,204751.0,203389.0,202989.0,203256.0,204324.0,204351.0,204217.0,203923.0,202856.0,202829.0,202815.0,202815.0,202789.0,202789.0,202802.0,203763.0,205098.0,206459.0,207794.0,208115.0,208008.0,207874.0,207741.0,207794.0,207928.0,208061.0,208168.0,208195.0,208195.0,208195.0,208221.0,208221.0,208221.0,208355.0,208355.0,208355.0,209022.0,209956.0,211024.0,211825.0,211959.0,210891.0,209823.0,207954.0,205685.0,204324.0,203256.0,203656.0,203786.0,203786.0,203493.0,202799.0,202776.0,202776.0,202776.0,202776.0,202799.0,203760.0,205095.0,206456.0,208862.0,210330.0,211291.0,212359.0,212359.0,212493.0,212893.0,213160.0,213427.0,214895.0,216523.0,217858.0,219193.0,219487.0,220261.0,221596.0,222930.0,223945.0,224185.0,223651.0,222023.0,220982.0,220541.0,220274.0,221102.0,220835.0,219029.0,217161.0,215265.0,213797.0,213170.0,213143.0,213169.0,213302.0,213480.0,213506.0,213507.0,214174.0,214762.0,214762.0,214762.0,214094.0,213534.0,213507.0,213480.0,213480.0,213480.0,213480.0,213480.0,213213.0,212973.0,212733.0,212493.0,212733.0,212973.0,213213.0,213454.0,213454.0,213213.0,212973.0,212733.0,212493.0,212493.0,212746.0,214348.0,217017.0,219687.0,222343.0,224986.0,226587.0,229257.0,231686.0,233048.0,234382.0,234649.0,234916.0,234916.0,234916.0,234916.0,234916.0,235621.0,236326.0,237661.0,240063.0,242028.0,243993.0,246662.0,248264.0,249572.0,250880.0,250747.0,249412.0,248104.0,247997.0,248130.0,248103.0,247301.0,244765.0,240761.0,236784.0,233616.0,231017.0,229788.0,229893.0,229939.0,229975.0,231225.0,233700.0,236212.0,238712.0,239963.0,241238.0,242625.0,243875.0,245125.0,246125.0,247225.0,248400.0,249400.0,249400.0,249425.0,249500.0,251625.0,254350.0
394486,72,"Columbia, SC",Msa,SC,204439.0,203488.0,202368.0,199953.0,197758.0,196270.0,195051.0,195027.0,195027.0,195027.0,195027.0,195027.0,195027.0,195027.0,195051.0,197002.0,198954.0,200685.0,203124.0,204612.0,206320.0,208515.0,210929.0,212393.0,214832.0,218125.0,220564.0,222978.0,224198.0,224295.0,225539.0,226783.0,228027.0,229247.0,229222.0,228466.0,227247.0,226027.0,224808.0,224100.0,223064.0,221869.0,221527.0,221100.0,221893.0,223088.0,223430.0,224076.0,223076.0,221881.0,220686.0,219966.0,221210.0,223625.0,226064.0,228734.0,230564.0,230564.0,230564.0,230466.0,230098.0,230610.0,231098.0,230976.0,231466.0,231954.0,231930.0,231930.0,232174.0,232174.0,232905.0,233393.0,234832.0,237027.0,239003.0,241564.0,242564.0,242808.0,243052.0,242930.0,242930.0,242174.0,242393.0,242613.0,242613.0,243369.0,242880.0,241070.0,238850.0,236631.0,234461.0,232728.0,231722.0,230527.0,229551.0,229435.0,229166.0,229166.0,229166.0,229166.0,228048.0,226804.0,225496.0,224277.0,224121.0,223345.0,222458.0,221262.0,220544.0,220522.0,221083.0,221580.0,221796.0,222286.0,222456.0,222935.0,223753.0,224505.0,225724.0,227188.0,228604.0,230623.0,232086.0,233306.0,235100.0,235807.0,236049.0,236582.0,236167.0,236511.0,237489.0,239127.0,240489.0,241634.0,242854.0,243122.0,243661.0,243881.0,243637.0,243613.0,243613.0,244027.0,246436.0,248290.0,249509.0,250314.0,250344.0,250101.0,249857.0,249369.0,247174.0,244979.0,243463.0,242032.0,242196.0,243477.0,244917.0,246820.0,248145.0,248652.0,248771.0,248746.0,248275.0,248275.0,248410.0,248181.0,248050.0,248047.0,248142.0,248466.0,248805.0,249152.0,250144.0,251898.0,254096.0,256571.0,258254.0,258773.0,258989.0,259014.0,259714.0,261441.0,262425.0,263875.0,265775.0,266650.0,267629.0,267904.0,266854.0,266919.0,267190.0
394648,73,"Greensboro, NC",Msa,NC,207125.0,205350.0,203200.0,199675.0,197150.0,196900.0,196675.0,196900.0,196900.0,195800.0,195025.0,194575.0,194600.0,195950.0,197303.0,201178.0,205233.0,208258.0,211930.0,214180.0,216375.0,219600.0,223100.0,224725.0,227725.0,230475.0,233200.0,237950.0,239450.0,241725.0,242750.0,241725.0,241944.0,240669.0,238419.0,237169.0,237950.0,242950.0,250175.0,256425.0,260900.0,260925.0,261175.0,261175.0,261175.0,261150.0,259675.0,258150.0,255675.0,253650.0,252625.0,253162.0,254387.0,254887.0,253638.0,252125.0,250875.0,249675.0,249450.0,248225.0,247725.0,247950.0,249925.0,251175.0,251700.0,252675.0,252650.0,255125.0,258000.0,260925.0,263600.0,266100.0,269475.0,270600.0,271657.0,273932.0,275157.0,277782.0,282325.0,285050.0,287575.0,289950.0,288700.0,286200.0,283675.0,280925.0,278066.0,276816.0,275579.0,274441.0,274075.0,272850.0,271363.0,269475.0,268950.0,267675.0,266254.0,266779.0,266779.0,268462.0,270108.0,269083.0,267833.0,266175.0,264698.0,263815.0,263465.0,263440.0,262943.0,262652.0,262652.0,262177.0,262019.0,262079.0,260954.0,259954.0,259486.0,259350.0,259575.0,259800.0,260550.0,261800.0,263075.0,266600.0,269700.0,270725.0,269350.0,265825.0,261848.0,259598.0,261698.0,265473.0,270700.0,276368.0,280143.0,283893.0,286981.0,289846.0,293571.0,295001.0,295264.0,295455.0,293705.0,293513.0,294935.0,295992.0,298015.0,300827.0,301055.0,298748.0,295225.0,287425.0,280948.0,277223.0,274623.0,272873.0,270500.0,268625.0,266000.0,265000.0,263850.0,262200.0,261563.0,260788.0,262063.0,263088.0,264225.0,265500.0,266625.0,266600.0,264075.0,262073.0,259698.0,257973.0,258973.0,260725.0,265225.0,271974.0,279996.0,285994.0,286119.0,286868.0,283845.0,281348.0,281348.0,279325.0,279325.0,279325.0,276950.0,276725.0,276725.0
394304,74,"Akron, OH",Msa,OH,151844.0,151818.0,151796.0,151796.0,151796.0,151568.0,151340.0,150580.0,149340.0,147796.0,145492.0,143720.0,142429.0,141669.0,141669.0,142175.0,143467.0,145998.0,148530.0,150555.0,152833.0,154125.0,156175.0,157593.0,158859.0,160099.0,161846.0,164251.0,166783.0,169314.0,170580.0,171846.0,173340.0,174605.0,175896.0,177162.0,177188.0,177188.0,177162.0,175871.0,174580.0,173314.0,171694.0,170960.0,169719.0,168454.0,167314.0,166276.0,165008.0,164654.0,164375.0,163616.0,162833.0,160681.0,158682.0,157416.0,156682.0,156656.0,155365.0,154099.0,153061.0,151568.0,151568.0,151568.0,151568.0,151796.0,151796.0,153087.0,155618.0,158119.0,160650.0,161916.0,162676.0,163973.0,165074.0,165074.0,165580.0,166112.0,167314.0,171086.0,173643.0,175896.0,178302.0,179567.0,180808.0,181820.0,182175.0,181947.0,181846.0,181618.0,180377.0,180377.0,180251.0,179225.0,178719.0,176441.0,174137.0,172378.0,170580.0,169314.0,168074.0,167314.0,167061.0,166555.0,165264.0,163973.0,162479.0,160707.0,158935.0,157656.0,155378.0,153833.0,153074.0,151821.0,151796.0,151796.0,151796.0,151796.0,152580.0,153846.0,156314.0,158871.0,161150.0,163681.0,165011.0,166276.0,167036.0,167061.0,167086.0,169365.0,171897.0,174428.0,178200.0,179694.0,180934.0,182175.0,183466.0,185770.0,187567.0,188858.0,188858.0,187846.0,188352.0,189593.0,190833.0,192073.0,191061.0,190327.0,189061.0,185162.0,181365.0,178132.0,175478.0,175457.0,176575.0,175885.0,173430.0,170976.0,167294.0,164349.0,162631.0,159955.0,158323.0,156249.0,154310.0,152101.0,151279.0,151537.0,152160.0,154018.0,155499.0,156817.0,158650.0,161200.0,163675.0,168675.0,173150.0,176900.0,180675.0,182950.0,185450.0,187950.0,188450.0,187613.0,185138.0,185138.0,186363.0,187450.0,189925.0,187450.0,186225.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,341046.0,341792.0,342993.0,342211.0,342957.0,344040.0,345006.0,345908.0,345908.0,345908.0,345908.0,345788.0,346004.0,345884.0,346101.0,346342.0,346366.0,346582.0,346606.0,347786.0,347786.0,347810.0,347786.0,346366.0,346125.0,345884.0,345884.0,347328.0,348773.0,351180.0,353370.0,354483.0,355446.0,355446.0,355662.0,355729.0,355946.0,356163.0,356163.0,355946.0,354742.0,353322.0,351902.0,349736.0,348315.0,346871.0,343501.0,341094.0,339735.0,339073.0,341095.0,342996.0,343393.0,343308.0,341888.0,339987.0,339264.0,338085.0,337483.0,338085.0,338807.0,340730.0,342608.0,344172.0,345352.0,345595.0,345884.0,346101.0,346101.0,346317.0,347307.0,348535.0,349762.0,352169.0,354791.0,357174.0,359581.0,360809.0,361049.0,361073.0,361073.0,362036.0,363216.0,364419.0,365623.0,366465.0,365791.0,364587.0,363384.0,361579.0,361555.0,362060.0,362060.0,360856.0,359051.0,357222.0,355778.0,355537.0,354454.0,353542.0,353542.0,353782.0,355591.0,357803.0,359248.0,360451.0,361049.0,361593.0,362556.0,362556.0,362556.0,362036.0,361073.0,361073.0,361073.0,361049.0,361025.0,361025.0,361001.0,361025.0,361049.0,361049.0,361073.0,361073.0,361073.0,360110.0,358666.0,356235.0,352624.0,349974.0,347806.0,346603.0,346579.0,347785.0,349952.0,352143.0,354574.0,355778.0,357222.0,359629.0,362604.0,366191.0,367394.0,366432.0,364660.0,363456.0,363336.0,364379.0,365342.0,364957.0,365074.0,364970.0,365211.0,365380.0,365358.0,365599.0,365575.0,365575.0,365358.0,365141.0,365141.0,366211.0,367414.0,369581.0,371771.0,374048.0,"","","","","","","","","","","","","","","","","","","","","","","","",""
394798,76,"Little Rock, AR",Msa,AR,165894.0,165986.0,165986.0,165986.0,166009.0,166955.0,167901.0,168846.0,169884.0,170092.0,170299.0,170530.0,170645.0,170669.0,170922.0,171730.0,172652.0,173575.0,174382.0,174613.0,174820.0,175028.0,175250.0,175803.0,176748.0,177809.0,178741.0,179340.0,179549.0,179803.0,179918.0,180033.0,180057.0,179687.0,179272.0,179249.0,178557.0,177635.0,177104.0,175974.0,175512.0,175489.0,175259.0,175236.0,175213.0,175213.0,175213.0,175235.0,175259.0,175743.0,176435.0,177127.0,177704.0,177819.0,177150.0,176435.0,175835.0,175236.0,175213.0,175213.0,175213.0,175213.0,175213.0,175213.0,175213.0,175213.0,175213.0,175213.0,176274.0,177450.0,178834.0,180587.0,181833.0,182963.0,183886.0,184460.0,184483.0,186582.0,189950.0,193412.0,196872.0,198256.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,198371.0,197333.0,195719.0,194335.0,193181.0,193066.0,193527.0,193758.0,193758.0,193735.0,193481.0,192905.0,191751.0,190621.0,189929.0,189814.0,190736.0,191659.0,192374.0,192835.0,191913.0,190990.0,191198.0,191428.0,193043.0,195350.0,196964.0,199040.0,200862.0,201900.0,202592.0,202800.0,202823.0,202938.0,203308.0,204484.0,205637.0,207367.0,208174.0,208175.0,208151.0,207459.0,207436.0,207413.0,207413.0,207506.0,206837.0,205683.0,204530.0,203377.0,202915.0,204069.0,205245.0,206998.0,208151.0,208175.0,208247.0,208551.0,209539.0,209127.0,209935.0,210366.0,211335.0,213705.0,215837.0,217550.0,217550.0,217528.0,216257.0,213468.0,211852.0,210339.0,209102.0,209443.0,209702.0,211129.0,213038.0,214313.0,218063.0,221063.0,225488.0,230488.0,233863.0,235838.0,235825.0,235075.0,231700.0,230100.0,228850.0,228350.0,229575.0,229925.0,231175.0,232400.0,233675.0
395134,77,"Stockton, CA",Msa,CA,408007.0,406932.0,405615.0,405615.0,405749.0,407093.0,408098.0,408098.0,408098.0,408098.0,409780.0,411151.0,413301.0,414644.0,414093.0,414093.0,413287.0,411809.0,409673.0,406985.0,404298.0,404419.0,408181.0,412212.0,416243.0,420543.0,420781.0,420753.0,420215.0,417273.0,415959.0,415961.0,417842.0,420529.0,424291.0,426737.0,427812.0,427812.0,425393.0,421631.0,416525.0,412494.0,411151.0,412226.0,413569.0,414107.0,414107.0,413032.0,411688.0,412494.0,412494.0,412494.0,412487.0,410875.0,409263.0,407650.0,407389.0,408974.0,409242.0,410855.0,411124.0,408463.0,407120.0,404433.0,403089.0,401718.0,400375.0,400375.0,401450.0,404970.0,409001.0,412598.0,415353.0,418699.0,422461.0,429585.0,436505.0,443089.0,450076.0,452521.0,453865.0,453878.0,453878.0,454147.0,455490.0,456834.0,460327.0,464358.0,468362.0,472393.0,474005.0,476021.0,477392.0,477392.0,476317.0,475632.0,474019.0,472676.0,471332.0,467314.0,464880.0,463536.0,462192.0,463536.0,466213.0,468899.0,471587.0,472930.0,472688.0,472662.0,472528.0,472259.0,472501.0,471184.0,469975.0,468900.0,466213.0,463525.0,463273.0,463437.0,463437.0,465468.0,465721.0,465721.0,468408.0,470394.0,471711.0,471626.0,470057.0,468474.0,466905.0,466825.0,468395.0,469964.0,471533.0,474221.0,478252.0,483626.0,488880.0,493852.0,496553.0,497923.0,500221.0,503308.0,506006.0,508693.0,510574.0,511920.0,515416.0,516491.0,517566.0,514879.0,510221.0,507849.0,504673.0,502082.0,496926.0,494156.0,492587.0,491518.0,493774.0,495488.0,498124.0,501830.0,503545.0,503545.0,492995.0,482803.0,473760.0,465567.0,466981.0,470800.0,475800.0,479950.0,481225.0,477488.0,471738.0,469985.0,468735.0,473748.0,481973.0,487450.0,494944.0,498687.0,503712.0,503487.0,503369.0,503350.0,505850.0,517463.0,529838.0
394457,78,"Charleston, SC",Msa,SC,382170.0,382074.0,382053.0,382031.0,382067.0,381948.0,381733.0,381518.0,381303.0,381303.0,381422.0,381422.0,380944.0,381159.0,381279.0,382927.0,386033.0,388422.0,390787.0,391765.0,391765.0,394154.0,396328.0,398480.0,400153.0,399938.0,399938.0,401371.0,403283.0,404716.0,406149.0,405672.0,404477.0,403282.0,402088.0,402446.0,402422.0,402399.0,401967.0,400175.0,398798.0,396406.0,394424.0,392513.0,390209.0,387846.0,385478.0,383304.0,382171.0,382147.0,382031.0,381816.0,381637.0,381303.0,380825.0,379869.0,379511.0,377480.0,375664.0,374708.0,374040.0,375712.0,377528.0,377908.0,377979.0,378457.0,379031.0,383190.0,387944.0,391767.0,395375.0,397286.0,399675.0,402064.0,404453.0,406126.0,406149.0,407105.0,407105.0,406986.0,407124.0,407124.0,408295.0,409385.0,411396.0,411396.0,408794.0,406391.0,402811.0,399466.0,399225.0,398270.0,397071.0,395637.0,391337.0,387729.0,384181.0,382007.0,381984.0,381984.0,382163.0,381948.0,381733.0,381733.0,381757.0,381757.0,381757.0,381757.0,381518.0,380562.0,379606.0,379391.0,379391.0,380562.0,380562.0,380562.0,380562.0,380562.0,381754.0,381991.0,384619.0,387510.0,392171.0,396949.0,399338.0,401225.0,400150.0,398217.0,395805.0,393439.0,393439.0,395136.0,398719.0,404692.0,410426.0,414249.0,416662.0,417139.0,417139.0,418334.0,419528.0,420245.0,420460.0,421655.0,423327.0,424522.0,424546.0,425621.0,426935.0,428105.0,430256.0,429133.0,427375.0,426237.0,425810.0,425380.0,426405.0,427433.0,426938.0,428476.0,429564.0,430074.0,432636.0,434148.0,435623.0,437932.0,438957.0,438906.0,437881.0,436684.0,437284.0,440698.0,445510.0,449510.0,452720.0,455445.0,456718.0,458968.0,461286.0,461465.0,463858.0,468610.0,473666.0,481348.0,488708.0,493708.0,501210.0,503375.0,503625.0,503600.0,501171.0
395143,79,"Syracuse, NY",Msa,NY,150761.0,149568.0,148587.0,148323.0,148323.0,148228.0,148132.0,148036.0,147940.0,146839.0,145738.0,144637.0,144517.0,145714.0,147150.0,149329.0,150741.0,151938.0,152896.0,154308.0,156103.0,158497.0,160891.0,162088.0,162687.0,162687.0,162687.0,162687.0,162687.0,162687.0,162687.0,162687.0,162687.0,162687.0,162950.0,162974.0,163692.0,164889.0,165822.0,165799.0,165643.0,165643.0,165643.0,166744.0,166804.0,165631.0,164458.0,163381.0,162758.0,162734.0,162734.0,162711.0,162711.0,162711.0,162687.0,162687.0,162471.0,162016.0,161059.0,160843.0,160843.0,160843.0,160604.0,160819.0,161035.0,161490.0,163668.0,164865.0,166086.0,167307.0,168623.0,169820.0,170993.0,173627.0,176116.0,178295.0,180114.0,181047.0,182244.0,182460.0,183034.0,184255.0,184279.0,184279.0,185866.0,186584.0,187542.0,189720.0,190312.0,189570.0,187415.0,185237.0,183058.0,181646.0,181407.0,181407.0,181407.0,181407.0,181407.0,181191.0,179994.0,179037.0,177708.0,176727.0,176751.0,176727.0,177074.0,177098.0,177074.0,177074.0,177552.0,178151.0,178630.0,178654.0,177002.0,176858.0,177361.0,178558.0,182125.0,183705.0,185141.0,186793.0,187990.0,189522.0,190695.0,192634.0,193855.0,196248.0,199839.0,202209.0,204603.0,205800.0,206781.0,208002.0,209199.0,211593.0,213005.0,214202.0,216357.0,217554.0,217566.0,218739.0,218739.0,217542.0,216357.0,215160.0,213005.0,212976.0,215131.0,216112.0,217309.0,217123.0,216054.0,214984.0,214497.0,210850.0,206975.0,202725.0,197475.0,196250.0,194699.0,195074.0,196699.0,197924.0,199100.0,196700.0,194200.0,191588.0,189588.0,189588.0,192313.0,196200.0,203675.0,211175.0,217200.0,220950.0,222200.0,225225.0,228975.0,233950.0,237725.0,239725.0,242450.0,244950.0,247425.0,247400.0,244900.0,244900.0,244900.0,247400.0,246175.0
394484,80,"Colorado Springs, CO",Msa,CO,490175.0,486066.0,482284.0,477927.0,476557.0,476557.0,479242.0,483600.0,487710.0,491820.0,491848.0,489080.0,484085.0,477594.0,473511.0,470798.0,470313.0,471296.0,472088.0,476199.0,477569.0,478966.0,479544.0,475406.0,472666.0,469926.0,467185.0,465843.0,465843.0,464473.0,462417.0,458307.0,451456.0,445702.0,440632.0,436522.0,433754.0,429632.0,424846.0,420708.0,416899.0,415542.0,414847.0,414737.0,414463.0,413367.0,412271.0,411038.0,411038.0,410764.0,410764.0,411860.0,413230.0,414025.0,414017.0,412784.0,410044.0,407879.0,407859.0,409092.0,413175.0,419478.0,423478.0,426465.0,429644.0,430713.0,433453.0,436193.0,437139.0,438262.0,439769.0,445250.0,450744.0,456087.0,458828.0,456115.0,453375.0,452141.0,453511.0,456224.0,460307.0,463020.0,464390.0,465788.0,466911.0,468309.0,469679.0,473789.0,477966.0,482076.0,485979.0,486628.0,485192.0,481054.0,475782.0,471570.0,467733.0,467733.0,469076.0,468528.0,469871.0,469871.0,469460.0,470802.0,470802.0,472200.0,473981.0,475105.0,476475.0,475105.0,472392.0,469926.0,467213.0,465843.0,465828.0,467170.0,468520.0,469890.0,470590.0,469630.0,468281.0,466911.0,467596.0,471296.0,478119.0,483024.0,487107.0,488436.0,488436.0,490107.0,491231.0,491460.0,491487.0,491761.0,492008.0,493218.0,493204.0,493204.0,497342.0,501452.0,504795.0,507536.0,505891.0,502713.0,500178.0,497438.0,494922.0,492620.0,489085.0,484975.0,480914.0,478694.0,477828.0,478331.0,479337.0,480994.0,482668.0,484342.0,484091.0,482668.0,482668.0,484035.0,485458.0,485682.0,482891.0,480129.0,"","","","","","","","","","","","","","","","","","","","","","","","",""
395235,81,"Winston-Salem, NC",Msa,NC,197870.0,200289.0,202708.0,203930.0,205176.0,205176.0,204712.0,204247.0,204003.0,204027.0,204516.0,206202.0,205942.0,205331.0,205307.0,205331.0,207033.0,208866.0,210112.0,210087.0,210087.0,210087.0,211285.0,212506.0,213750.0,216169.0,217391.0,218124.0,217393.0,216196.0,214998.0,215976.0,217931.0,219152.0,220374.0,219910.0,223257.0,230588.0,237918.0,244735.0,248449.0,247716.0,246470.0,245737.0,244760.0,244247.0,244247.0,244002.0,242805.0,241852.0,241678.0,241922.0,242946.0,242701.0,240529.0,238152.0,236127.0,236127.0,236299.0,236269.0,237246.0,237490.0,239421.0,241308.0,242286.0,243239.0,243507.0,245248.0,247447.0,250287.0,252918.0,254734.0,256933.0,259005.0,261857.0,264929.0,268045.0,270464.0,272286.0,273577.0,274884.0,277327.0,279771.0,281924.0,283122.0,282080.0,279661.0,277462.0,276240.0,276305.0,277571.0,279502.0,279502.0,279160.0,277893.0,276671.0,275449.0,274350.0,275547.0,276036.0,277392.0,278724.0,277526.0,276085.0,274509.0,272933.0,272566.0,271589.0,270587.0,268947.0,268068.0,268043.0,268043.0,267926.0,266704.0,266704.0,266971.0,267992.0,271099.0,273809.0,278185.0,282635.0,285662.0,288327.0,288046.0,285797.0,282108.0,277954.0,274838.0,274838.0,277282.0,280972.0,285834.0,289475.0,294264.0,296160.0,298603.0,301071.0,301193.0,302962.0,302962.0,302938.0,302914.0,302889.0,301936.0,300905.0,299463.0,297042.0,295552.0,293554.0,291355.0,290111.0,289082.0,289576.0,290447.0,290865.0,289573.0,287593.0,285115.0,282615.0,281633.0,280608.0,279858.0,278633.0,277933.0,277725.0,277975.0,279200.0,280449.0,281949.0,283199.0,282974.0,282450.0,281425.0,281510.0,283510.0,284610.0,284894.0,284894.0,285268.0,286418.0,286934.0,285374.0,283774.0,282813.0,284266.0,287216.0,291592.0,294841.0,296613.0,296388.0
395224,82,"Wichita, KS",Msa,KS,180057.0,180083.0,180108.0,178833.0,178425.0,178655.0,178655.0,178655.0,178655.0,178400.0,179547.0,180822.0,183178.0,185753.0,187895.0,191235.0,194769.0,198211.0,201270.0,203039.0,203523.0,205155.0,207093.0,209659.0,212208.0,213509.0,214121.0,214095.0,214095.0,214095.0,214094.0,213342.0,212092.0,210792.0,208244.0,206472.0,206472.0,207186.0,208460.0,208180.0,206838.0,204849.0,204365.0,204633.0,204445.0,203616.0,202342.0,201500.0,200901.0,201627.0,201347.0,200926.0,200480.0,198032.0,195508.0,192959.0,190434.0,189185.0,188981.0,190001.0,191021.0,192041.0,193647.0,195151.0,197828.0,200506.0,202392.0,203667.0,203667.0,203769.0,204241.0,206688.0,210640.0,215740.0,220138.0,222790.0,225314.0,226589.0,228118.0,229419.0,230592.0,231637.0,231637.0,231730.0,231475.0,231347.0,231347.0,231254.0,229087.0,226665.0,224090.0,222050.0,221923.0,220877.0,220877.0,220367.0,220240.0,220265.0,220265.0,220240.0,219220.0,219220.0,219246.0,219755.0,220240.0,220240.0,219437.0,217423.0,213878.0,210054.0,207007.0,204712.0,203948.0,203693.0,203591.0,203463.0,203438.0,203310.0,203157.0,203285.0,204840.0,208919.0,214299.0,220291.0,224498.0,227175.0,229674.0,231305.0,233192.0,234416.0,234212.0,235487.0,239337.0,244487.0,250957.0,257102.0,262201.0,267331.0,271315.0,273354.0,273386.0,273330.0,272706.0,272859.0,272827.0,271577.0,268378.0,263890.0,258026.0,250168.0,243768.0,238643.0,235667.0,234506.0,234614.0,234123.0,232873.0,231825.0,230575.0,229925.0,229925.0,229900.0,228675.0,227450.0,224975.0,223750.0,224750.0,225975.0,228475.0,229011.0,231761.0,236536.0,242761.0,250950.0,257252.0,261202.0,263227.0,258252.0,250700.0,245725.0,242450.0,244950.0,248450.0,245975.0,244750.0,243500.0,241250.0,242475.0,238475.0,233475.0,229725.0
