,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1022,2019-10-19,573422.0945865158,234804.59152049586,900483.5623202242,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
1023,2019-10-19,573422.0945865158,241304.28397269867,858147.1123663124,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
1024,2019-10-19,573422.0945865158,225652.86269858235,863792.6195933579,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
1025,2019-10-19,573422.0945865158,195334.02266188836,881488.7370701412,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
1026,2019-10-19,573422.0945865158,244605.88714649947,875025.8834005557,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
1027,2019-10-19,573422.0945865158,224539.6284384489,885140.6130443506,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
1028,2019-10-19,573422.0945865158,257113.45602843745,866913.1427777722,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
1029,2019-10-19,573422.0945865158,240531.78582836632,879846.0564216477,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
1030,2019-10-26,573933.2067855414,219093.94346978382,872725.2446443634,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
1031,2019-10-26,573933.2067855414,230724.22944278846,864074.8895145758,573933.2067855414,573933.2067855414,-19716.85981428422,-19716.85981428422,-19716.85981428422,-19182.605729960556,-19182.605729960556,-19182.605729960556,-534.2540843236671,-534.2540843236671,-534.2540843236671,0.0,0.0,0.0,554216.3469712571
