RegionID,SizeRank,RegionName,RegionType,StateName,date,price
395148,19,"Tampa, FL",Msa,FL,2008-09-27,169875.0
394358,20,"Baltimore, MD",Msa,MD,2008-09-27,273650.0
394530,21,"Denver, CO",Msa,CO,2008-09-27,232375.0
394982,22,"Pittsburgh, PA",Msa,PA,2008-09-27,122526.0
394998,23,"Portland, OR",Msa,OR,2008-09-27,259150.0
394458,24,"Charlotte, NC",Msa,NC,2008-09-27,174000.0
395045,25,"Sacramento, CA",Msa,CA,2008-09-27,276125.0
395055,26,"San Antonio, TX",Msa,TX,2008-09-27,147172.0
394943,27,"Orlando, FL",Msa,FL,2008-09-27,209028.0
394466,28,"Cincinnati, OH",Msa,OH,2008-09-27,148813.0
394475,29,"Cleveland, OH",Msa,OH,2008-09-27,132613.0
394735,30,"Kansas City, MO",Msa,MO,2008-09-27,148150.0
394775,31,"Las Vegas, NV",Msa,NV,2008-09-27,241741.0
394492,32,"Columbus, OH",Msa,OH,2008-09-27,149625.0
394705,33,"Indianapolis, IN",Msa,IN,2008-09-27,122194.0
395059,34,"San Jose, CA",Msa,CA,2008-09-27,609563.0
394355,35,"Austin, TX",Msa,TX,2008-09-27,188563.0
395194,36,"Virginia Beach, VA",Msa,VA,2008-09-27,221825.0
394902,37,"Nashville, TN",Msa,TN,2008-09-27,171862.0
395005,38,"Providence, RI",Msa,RI,2008-09-27,233050.0
394862,39,"Milwaukee, WI",Msa,WI,2008-09-27,191938.0
394714,40,"Jacksonville, FL",Msa,FL,2008-09-27,190925.0
394849,41,"Memphis, TN",Msa,TN,2008-09-27,142975.0
394935,42,"Oklahoma City, OK",Msa,OK,2008-09-27,122813.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,2008-09-27,142725.0
394669,44,"Hartford, CT",Msa,CT,2008-09-27,233463.0
395022,45,"Richmond, VA",Msa,VA,2008-09-27,214225.0
394910,46,"New Orleans, LA",Msa,LA,2008-09-27,178143.0
395012,48,"Raleigh, NC",Msa,NC,2008-09-27,199188.0
394388,49,"Birmingham, AL",Msa,AL,2008-09-27,150244.0
395053,50,"Salt Lake City, UT",Msa,UT,2008-09-27,221390.0
395031,51,"Rochester, NY",Msa,NY,2008-09-27,118438.0
394640,52,"Grand Rapids, MI",Msa,MI,2008-09-27,128525.0
395167,53,"Tucson, AZ",Msa,AZ,2008-09-27,193750.0
753924,54,"Urban Honolulu, HI",Msa,HI,2008-09-27,368021.0
395169,55,"Tulsa, OK",Msa,OK,2008-09-27,124958.0
394619,56,"Fresno, CA",Msa,CA,2008-09-27,222000.0
395238,57,"Worcester, MA",Msa,MA,2008-09-27,217456.0
394415,58,"Stamford, CT",Msa,CT,2008-09-27,422363.0
394308,60,"Albany, NY",Msa,NY,2008-09-27,179280.0
394938,61,"Omaha, NE",Msa,NE,2008-09-27,135500.0
394908,62,"New Haven, CT",Msa,CT,2008-09-27,251613.0
394357,63,"Bakersfield, CA",Msa,CA,2008-09-27,198375.0
394753,64,"Knoxville, TN",Msa,TN,2008-09-27,145725.0
394653,65,"Greenville, SC",Msa,SC,2008-09-27,148213.0
394952,66,"Ventura, CA",Msa,CA,2008-09-27,428813.0
394318,67,"Allentown, PA",Msa,PA,2008-09-27,202675.0
394561,68,"El Paso, TX",Msa,TX,2008-09-27,134788.0
394367,69,"Baton Rouge, LA",Msa,LA,2008-09-27,154625.0
394521,70,"Dayton, OH",Msa,OH,2008-09-27,117250.0
394486,72,"Columbia, SC",Msa,SC,2008-09-27,139265.0
394648,73,"Greensboro, NC",Msa,NC,2008-09-27,139813.0
394798,76,"Little Rock, AR",Msa,AR,2008-09-27,142500.0
395134,77,"Stockton, CA",Msa,CA,2008-09-27,221250.0
394457,78,"Charleston, SC",Msa,SC,2008-09-27,197300.0
395143,79,"Syracuse, NY",Msa,NY,2008-09-27,117523.0
395235,81,"Winston-Salem, NC",Msa,NC,2008-09-27,133050.0
395224,82,"Wichita, KS",Msa,KS,2008-09-27,132100.0
395115,83,"Springfield, MA",Msa,MA,2008-09-27,200713.0
394440,84,"Fort Myers, FL",Msa,FL,2008-09-27,170475.0
394399,85,"Boise City, ID",Msa,ID,2008-09-27,188775.0
394816,87,"Madison, WI",Msa,WI,2008-09-27,207063.0
394766,88,"Lakeland, FL",Msa,FL,2008-09-27,158925.0
394931,89,"Ogden, UT",Msa,UT,2008-09-27,183263.0
394528,90,"Daytona Beach, FL",Msa,FL,2008-09-27,170125.0
394531,91,"Des Moines, IA",Msa,IA,2008-09-27,148563.0
394711,92,"Jackson, MS",Msa,MS,2008-09-27,135772.0
394352,94,"Augusta, GA",Msa,GA,2008-09-27,130800.0
394666,96,"Harrisburg, PA",Msa,PA,2008-09-27,158975.0
395006,100,"Provo, UT",Msa,UT,2008-09-27,209125.0
394602,159,"Fort Collins, CO",Msa,CO,2008-09-27,230897.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,2008-10-04,434188.0
394463,3,"Chicago, IL",Msa,IL,2008-10-04,245720.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,2008-10-04,147973.0
394974,5,"Philadelphia, PA",Msa,PA,2008-10-04,226963.0
394692,6,"Houston, TX",Msa,TX,2008-10-04,155403.0
395209,7,"Washington, DC",Msa,DC,2008-10-04,338875.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,2008-10-04,242000.0
394347,9,"Atlanta, GA",Msa,GA,2008-10-04,176400.0
394404,10,"Boston, MA",Msa,MA,2008-10-04,324750.0
395057,11,"San Francisco, CA",Msa,CA,2008-10-04,451250.0
394532,12,"Detroit, MI",Msa,MI,2008-10-04,139607.0
395025,13,"Riverside, CA",Msa,CA,2008-10-04,266625.0
394976,14,"Phoenix, AZ",Msa,AZ,2008-10-04,203000.0
395078,15,"Seattle, WA",Msa,WA,2008-10-04,326883.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,2008-10-04,210738.0
395056,17,"San Diego, CA",Msa,CA,2008-10-04,398125.0
395121,18,"St. Louis, MO",Msa,MO,2008-10-04,151713.0
395148,19,"Tampa, FL",Msa,FL,2008-10-04,166250.0
394358,20,"Baltimore, MD",Msa,MD,2008-10-04,274900.0
394530,21,"Denver, CO",Msa,CO,2008-10-04,228600.0
394982,22,"Pittsburgh, PA",Msa,PA,2008-10-04,122151.0
394998,23,"Portland, OR",Msa,OR,2008-10-04,258313.0
394458,24,"Charlotte, NC",Msa,NC,2008-10-04,173500.0
395045,25,"Sacramento, CA",Msa,CA,2008-10-04,276750.0
395055,26,"San Antonio, TX",Msa,TX,2008-10-04,147047.0
394943,27,"Orlando, FL",Msa,FL,2008-10-04,206188.0
394466,28,"Cincinnati, OH",Msa,OH,2008-10-04,144288.0
394475,29,"Cleveland, OH",Msa,OH,2008-10-04,132475.0
394735,30,"Kansas City, MO",Msa,MO,2008-10-04,147050.0
394775,31,"Las Vegas, NV",Msa,NV,2008-10-04,237036.0
394492,32,"Columbus, OH",Msa,OH,2008-10-04,148875.0
394705,33,"Indianapolis, IN",Msa,IN,2008-10-04,122194.0
395059,34,"San Jose, CA",Msa,CA,2008-10-04,588500.0
394355,35,"Austin, TX",Msa,TX,2008-10-04,188063.0
395194,36,"Virginia Beach, VA",Msa,VA,2008-10-04,218363.0
394902,37,"Nashville, TN",Msa,TN,2008-10-04,167862.0
395005,38,"Providence, RI",Msa,RI,2008-10-04,234550.0
394862,39,"Milwaukee, WI",Msa,WI,2008-10-04,182325.0
394714,40,"Jacksonville, FL",Msa,FL,2008-10-04,193425.0
394849,41,"Memphis, TN",Msa,TN,2008-10-04,142000.0
394935,42,"Oklahoma City, OK",Msa,OK,2008-10-04,122500.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,2008-10-04,138618.0
394669,44,"Hartford, CT",Msa,CT,2008-10-04,229838.0
395022,45,"Richmond, VA",Msa,VA,2008-10-04,210225.0
394910,46,"New Orleans, LA",Msa,LA,2008-10-04,168875.0
395012,48,"Raleigh, NC",Msa,NC,2008-10-04,199688.0
394388,49,"Birmingham, AL",Msa,AL,2008-10-04,151519.0
395053,50,"Salt Lake City, UT",Msa,UT,2008-10-04,219515.0
395031,51,"Rochester, NY",Msa,NY,2008-10-04,118688.0
394640,52,"Grand Rapids, MI",Msa,MI,2008-10-04,130363.0
395167,53,"Tucson, AZ",Msa,AZ,2008-10-04,193425.0
753924,54,"Urban Honolulu, HI",Msa,HI,2008-10-04,377521.0
395169,55,"Tulsa, OK",Msa,OK,2008-10-04,124125.0
394619,56,"Fresno, CA",Msa,CA,2008-10-04,220875.0
395238,57,"Worcester, MA",Msa,MA,2008-10-04,218768.0
394415,58,"Stamford, CT",Msa,CT,2008-10-04,421738.0
394308,60,"Albany, NY",Msa,NY,2008-10-04,178030.0
394938,61,"Omaha, NE",Msa,NE,2008-10-04,135500.0
394908,62,"New Haven, CT",Msa,CT,2008-10-04,258113.0
394357,63,"Bakersfield, CA",Msa,CA,2008-10-04,195875.0
394753,64,"Knoxville, TN",Msa,TN,2008-10-04,141975.0
394653,65,"Greenville, SC",Msa,SC,2008-10-04,148588.0
394952,66,"Ventura, CA",Msa,CA,2008-10-04,449875.0
394318,67,"Allentown, PA",Msa,PA,2008-10-04,203238.0
394561,68,"El Paso, TX",Msa,TX,2008-10-04,131920.0
394367,69,"Baton Rouge, LA",Msa,LA,2008-10-04,168625.0
394521,70,"Dayton, OH",Msa,OH,2008-10-04,116963.0
394486,72,"Columbia, SC",Msa,SC,2008-10-04,140470.0
394648,73,"Greensboro, NC",Msa,NC,2008-10-04,138313.0
394798,76,"Little Rock, AR",Msa,AR,2008-10-04,142000.0
395134,77,"Stockton, CA",Msa,CA,2008-10-04,226625.0
394457,78,"Charleston, SC",Msa,SC,2008-10-04,194450.0
395143,79,"Syracuse, NY",Msa,NY,2008-10-04,112648.0
395235,81,"Winston-Salem, NC",Msa,NC,2008-10-04,137738.0
395224,82,"Wichita, KS",Msa,KS,2008-10-04,121850.0
395115,83,"Springfield, MA",Msa,MA,2008-10-04,195850.0
394440,84,"Fort Myers, FL",Msa,FL,2008-10-04,174663.0
394399,85,"Boise City, ID",Msa,ID,2008-10-04,182600.0
394816,87,"Madison, WI",Msa,WI,2008-10-04,201413.0
394766,88,"Lakeland, FL",Msa,FL,2008-10-04,158550.0
394931,89,"Ogden, UT",Msa,UT,2008-10-04,179513.0
394528,90,"Daytona Beach, FL",Msa,FL,2008-10-04,168875.0
394531,91,"Des Moines, IA",Msa,IA,2008-10-04,144688.0
394711,92,"Jackson, MS",Msa,MS,2008-10-04,137897.0
394352,94,"Augusta, GA",Msa,GA,2008-10-04,130373.0
394666,96,"Harrisburg, PA",Msa,PA,2008-10-04,160788.0
395006,100,"Provo, UT",Msa,UT,2008-10-04,208875.0
394602,159,"Fort Collins, CO",Msa,CO,2008-10-04,234272.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,2008-10-11,446313.0
394463,3,"Chicago, IL",Msa,IL,2008-10-11,243500.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,2008-10-11,147160.0
394974,5,"Philadelphia, PA",Msa,PA,2008-10-11,224338.0
394692,6,"Houston, TX",Msa,TX,2008-10-11,155953.0
395209,7,"Washington, DC",Msa,DC,2008-10-11,331375.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,2008-10-11,243575.0
394347,9,"Atlanta, GA",Msa,GA,2008-10-11,174438.0
394404,10,"Boston, MA",Msa,MA,2008-10-11,326350.0
395057,11,"San Francisco, CA",Msa,CA,2008-10-11,445000.0
394532,12,"Detroit, MI",Msa,MI,2008-10-11,139607.0
395025,13,"Riverside, CA",Msa,CA,2008-10-11,269625.0
394976,14,"Phoenix, AZ",Msa,AZ,2008-10-11,200164.0
395078,15,"Seattle, WA",Msa,WA,2008-10-11,330813.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,2008-10-11,208238.0
395056,17,"San Diego, CA",Msa,CA,2008-10-11,395125.0
395121,18,"St. Louis, MO",Msa,MO,2008-10-11,150338.0
395148,19,"Tampa, FL",Msa,FL,2008-10-11,165575.0
394358,20,"Baltimore, MD",Msa,MD,2008-10-11,263650.0
394530,21,"Denver, CO",Msa,CO,2008-10-11,225850.0
394982,22,"Pittsburgh, PA",Msa,PA,2008-10-11,120901.0
394998,23,"Portland, OR",Msa,OR,2008-10-11,261063.0
394458,24,"Charlotte, NC",Msa,NC,2008-10-11,171250.0
395045,25,"Sacramento, CA",Msa,CA,2008-10-11,282500.0
395055,26,"San Antonio, TX",Msa,TX,2008-10-11,147230.0
394943,27,"Orlando, FL",Msa,FL,2008-10-11,201288.0
394466,28,"Cincinnati, OH",Msa,OH,2008-10-11,144788.0
394475,29,"Cleveland, OH",Msa,OH,2008-10-11,129350.0
394735,30,"Kansas City, MO",Msa,MO,2008-10-11,148188.0
394775,31,"Las Vegas, NV",Msa,NV,2008-10-11,235786.0
394492,32,"Columbus, OH",Msa,OH,2008-10-11,150750.0
394705,33,"Indianapolis, IN",Msa,IN,2008-10-11,123669.0
395059,34,"San Jose, CA",Msa,CA,2008-10-11,583819.0
394355,35,"Austin, TX",Msa,TX,2008-10-11,182400.0
395194,36,"Virginia Beach, VA",Msa,VA,2008-10-11,219725.0
394902,37,"Nashville, TN",Msa,TN,2008-10-11,169112.0
395005,38,"Providence, RI",Msa,RI,2008-10-11,234338.0
394862,39,"Milwaukee, WI",Msa,WI,2008-10-11,182325.0
394714,40,"Jacksonville, FL",Msa,FL,2008-10-11,188738.0
394849,41,"Memphis, TN",Msa,TN,2008-10-11,141250.0
394935,42,"Oklahoma City, OK",Msa,OK,2008-10-11,122500.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,2008-10-11,137568.0
394669,44,"Hartford, CT",Msa,CT,2008-10-11,226738.0
395022,45,"Richmond, VA",Msa,VA,2008-10-11,208338.0
394910,46,"New Orleans, LA",Msa,LA,2008-10-11,167406.0
395012,48,"Raleigh, NC",Msa,NC,2008-10-11,198375.0
394388,49,"Birmingham, AL",Msa,AL,2008-10-11,156206.0
395053,50,"Salt Lake City, UT",Msa,UT,2008-10-11,218675.0
395031,51,"Rochester, NY",Msa,NY,2008-10-11,117438.0
394640,52,"Grand Rapids, MI",Msa,MI,2008-10-11,131100.0
395167,53,"Tucson, AZ",Msa,AZ,2008-10-11,185925.0
753924,54,"Urban Honolulu, HI",Msa,HI,2008-10-11,425271.0
395169,55,"Tulsa, OK",Msa,OK,2008-10-11,126375.0
394619,56,"Fresno, CA",Msa,CA,2008-10-11,223375.0
395238,57,"Worcester, MA",Msa,MA,2008-10-11,224938.0
394415,58,"Stamford, CT",Msa,CT,2008-10-11,426988.0
394308,60,"Albany, NY",Msa,NY,2008-10-11,176718.0
394938,61,"Omaha, NE",Msa,NE,2008-10-11,137125.0
394908,62,"New Haven, CT",Msa,CT,2008-10-11,244800.0
394357,63,"Bakersfield, CA",Msa,CA,2008-10-11,203000.0
394753,64,"Knoxville, TN",Msa,TN,2008-10-11,140375.0
394653,65,"Greenville, SC",Msa,SC,2008-10-11,149800.0
394952,66,"Ventura, CA",Msa,CA,2008-10-11,465625.0
394318,67,"Allentown, PA",Msa,PA,2008-10-11,204738.0
394561,68,"El Paso, TX",Msa,TX,2008-10-11,131662.0
394367,69,"Baton Rouge, LA",Msa,LA,2008-10-11,172125.0
394521,70,"Dayton, OH",Msa,OH,2008-10-11,119950.0
394486,72,"Columbia, SC",Msa,SC,2008-10-11,139195.0
394648,73,"Greensboro, NC",Msa,NC,2008-10-11,136063.0
394798,76,"Little Rock, AR",Msa,AR,2008-10-11,140750.0
395134,77,"Stockton, CA",Msa,CA,2008-10-11,244875.0
394457,78,"Charleston, SC",Msa,SC,2008-10-11,197989.0
395143,79,"Syracuse, NY",Msa,NY,2008-10-11,108923.0
395235,81,"Winston-Salem, NC",Msa,NC,2008-10-11,134738.0
395224,82,"Wichita, KS",Msa,KS,2008-10-11,107075.0
395115,83,"Springfield, MA",Msa,MA,2008-10-11,200100.0
394440,84,"Fort Myers, FL",Msa,FL,2008-10-11,176313.0
394399,85,"Boise City, ID",Msa,ID,2008-10-11,179975.0
394816,87,"Madison, WI",Msa,WI,2008-10-11,201700.0
394766,88,"Lakeland, FL",Msa,FL,2008-10-11,154550.0
394931,89,"Ogden, UT",Msa,UT,2008-10-11,182969.0
394528,90,"Daytona Beach, FL",Msa,FL,2008-10-11,171500.0
394531,91,"Des Moines, IA",Msa,IA,2008-10-11,142250.0
394711,92,"Jackson, MS",Msa,MS,2008-10-11,141250.0
394352,94,"Augusta, GA",Msa,GA,2008-10-11,134448.0
394666,96,"Harrisburg, PA",Msa,PA,2008-10-11,163101.0
395006,100,"Provo, UT",Msa,UT,2008-10-11,213375.0
394602,159,"Fort Collins, CO",Msa,CO,2008-10-11,238922.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,2008-10-18,449125.0
394463,3,"Chicago, IL",Msa,IL,2008-10-18,240750.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,2008-10-18,147785.0
394974,5,"Philadelphia, PA",Msa,PA,2008-10-18,224400.0
394692,6,"Houston, TX",Msa,TX,2008-10-18,157073.0
395209,7,"Washington, DC",Msa,DC,2008-10-18,329375.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,2008-10-18,244450.0
394347,9,"Atlanta, GA",Msa,GA,2008-10-18,177938.0
394404,10,"Boston, MA",Msa,MA,2008-10-18,324850.0
395057,11,"San Francisco, CA",Msa,CA,2008-10-18,443500.0
394532,12,"Detroit, MI",Msa,MI,2008-10-18,136388.0
395025,13,"Riverside, CA",Msa,CA,2008-10-18,270125.0
394976,14,"Phoenix, AZ",Msa,AZ,2008-10-18,200737.0
395078,15,"Seattle, WA",Msa,WA,2008-10-18,331319.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,2008-10-18,206988.0
395056,17,"San Diego, CA",Msa,CA,2008-10-18,397125.0
395121,18,"St. Louis, MO",Msa,MO,2008-10-18,150838.0
395148,19,"Tampa, FL",Msa,FL,2008-10-18,161825.0
394358,20,"Baltimore, MD",Msa,MD,2008-10-18,260913.0
394530,21,"Denver, CO",Msa,CO,2008-10-18,229275.0
394982,22,"Pittsburgh, PA",Msa,PA,2008-10-18,124126.0
394998,23,"Portland, OR",Msa,OR,2008-10-18,262175.0
394458,24,"Charlotte, NC",Msa,NC,2008-10-18,171681.0
395045,25,"Sacramento, CA",Msa,CA,2008-10-18,286250.0
395055,26,"San Antonio, TX",Msa,TX,2008-10-18,144345.0
394943,27,"Orlando, FL",Msa,FL,2008-10-18,202100.0
394466,28,"Cincinnati, OH",Msa,OH,2008-10-18,140913.0
394475,29,"Cleveland, OH",Msa,OH,2008-10-18,126788.0
394735,30,"Kansas City, MO",Msa,MO,2008-10-18,148500.0
394775,31,"Las Vegas, NV",Msa,NV,2008-10-18,235733.0
394492,32,"Columbus, OH",Msa,OH,2008-10-18,148988.0
394705,33,"Indianapolis, IN",Msa,IN,2008-10-18,124681.0
395059,34,"San Jose, CA",Msa,CA,2008-10-18,582569.0
394355,35,"Austin, TX",Msa,TX,2008-10-18,183088.0
395194,36,"Virginia Beach, VA",Msa,VA,2008-10-18,223568.0
394902,37,"Nashville, TN",Msa,TN,2008-10-18,165362.0
395005,38,"Providence, RI",Msa,RI,2008-10-18,241850.0
394862,39,"Milwaukee, WI",Msa,WI,2008-10-18,178838.0
394714,40,"Jacksonville, FL",Msa,FL,2008-10-18,185488.0
394849,41,"Memphis, TN",Msa,TN,2008-10-18,144675.0
394935,42,"Oklahoma City, OK",Msa,OK,2008-10-18,123250.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,2008-10-18,137881.0
394669,44,"Hartford, CT",Msa,CT,2008-10-18,228400.0
395022,45,"Richmond, VA",Msa,VA,2008-10-18,206525.0
394910,46,"New Orleans, LA",Msa,LA,2008-10-18,166319.0
395012,48,"Raleigh, NC",Msa,NC,2008-10-18,200125.0
394388,49,"Birmingham, AL",Msa,AL,2008-10-18,156706.0
395053,50,"Salt Lake City, UT",Msa,UT,2008-10-18,220813.0
395031,51,"Rochester, NY",Msa,NY,2008-10-18,118438.0
394640,52,"Grand Rapids, MI",Msa,MI,2008-10-18,129825.0
395167,53,"Tucson, AZ",Msa,AZ,2008-10-18,188050.0
753924,54,"Urban Honolulu, HI",Msa,HI,2008-10-18,427521.0
395169,55,"Tulsa, OK",Msa,OK,2008-10-18,126500.0
394619,56,"Fresno, CA",Msa,CA,2008-10-18,223625.0
395238,57,"Worcester, MA",Msa,MA,2008-10-18,222938.0
394415,58,"Stamford, CT",Msa,CT,2008-10-18,430750.0
394308,60,"Albany, NY",Msa,NY,2008-10-18,177250.0
394938,61,"Omaha, NE",Msa,NE,2008-10-18,135100.0
394908,62,"New Haven, CT",Msa,CT,2008-10-18,231863.0
394357,63,"Bakersfield, CA",Msa,CA,2008-10-18,197000.0
394753,64,"Knoxville, TN",Msa,TN,2008-10-18,142250.0
394653,65,"Greenville, SC",Msa,SC,2008-10-18,148400.0
394952,66,"Ventura, CA",Msa,CA,2008-10-18,462688.0
394318,67,"Allentown, PA",Msa,PA,2008-10-18,200988.0
394561,68,"El Paso, TX",Msa,TX,2008-10-18,131031.0
394367,69,"Baton Rouge, LA",Msa,LA,2008-10-18,168563.0
394521,70,"Dayton, OH",Msa,OH,2008-10-18,124988.0
394486,72,"Columbia, SC",Msa,SC,2008-10-18,142272.0
394648,73,"Greensboro, NC",Msa,NC,2008-10-18,131063.0
394798,76,"Little Rock, AR",Msa,AR,2008-10-18,142250.0
395134,77,"Stockton, CA",Msa,CA,2008-10-18,245000.0
394457,78,"Charleston, SC",Msa,SC,2008-10-18,199551.0
395143,79,"Syracuse, NY",Msa,NY,2008-10-18,113567.0
395235,81,"Winston-Salem, NC",Msa,NC,2008-10-18,134425.0
395224,82,"Wichita, KS",Msa,KS,2008-10-18,109700.0
395115,83,"Springfield, MA",Msa,MA,2008-10-18,191538.0
394440,84,"Fort Myers, FL",Msa,FL,2008-10-18,173475.0
394399,85,"Boise City, ID",Msa,ID,2008-10-18,179975.0
394816,87,"Madison, WI",Msa,WI,2008-10-18,199350.0
394766,88,"Lakeland, FL",Msa,FL,2008-10-18,152875.0
394931,89,"Ogden, UT",Msa,UT,2008-10-18,189694.0
394528,90,"Daytona Beach, FL",Msa,FL,2008-10-18,166000.0
394531,91,"Des Moines, IA",Msa,IA,2008-10-18,145875.0
394711,92,"Jackson, MS",Msa,MS,2008-10-18,137725.0
394352,94,"Augusta, GA",Msa,GA,2008-10-18,131260.0
394666,96,"Harrisburg, PA",Msa,PA,2008-10-18,161539.0
395006,100,"Provo, UT",Msa,UT,2008-10-18,215875.0
394602,159,"Fort Collins, CO",Msa,CO,2008-10-18,229818.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,2008-10-25,449125.0
394463,3,"Chicago, IL",Msa,IL,2008-10-25,239750.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,2008-10-25,147510.0
394974,5,"Philadelphia, PA",Msa,PA,2008-10-25,224425.0
394692,6,"Houston, TX",Msa,TX,2008-10-25,151135.0
395209,7,"Washington, DC",Msa,DC,2008-10-25,330938.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,2008-10-25,239450.0
394347,9,"Atlanta, GA",Msa,GA,2008-10-25,176625.0
394404,10,"Boston, MA",Msa,MA,2008-10-25,321850.0
395057,11,"San Francisco, CA",Msa,CA,2008-10-25,436000.0
394532,12,"Detroit, MI",Msa,MI,2008-10-25,134638.0
395025,13,"Riverside, CA",Msa,CA,2008-10-25,267625.0
394976,14,"Phoenix, AZ",Msa,AZ,2008-10-25,199074.0
395078,15,"Seattle, WA",Msa,WA,2008-10-25,329819.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,2008-10-25,207238.0
395056,17,"San Diego, CA",Msa,CA,2008-10-25,393875.0
395121,18,"St. Louis, MO",Msa,MO,2008-10-25,151338.0
395148,19,"Tampa, FL",Msa,FL,2008-10-25,163763.0
394358,20,"Baltimore, MD",Msa,MD,2008-10-25,263725.0
394530,21,"Denver, CO",Msa,CO,2008-10-25,231613.0
394982,22,"Pittsburgh, PA",Msa,PA,2008-10-25,122600.0
394998,23,"Portland, OR",Msa,OR,2008-10-25,268425.0
394458,24,"Charlotte, NC",Msa,NC,2008-10-25,174931.0
395045,25,"Sacramento, CA",Msa,CA,2008-10-25,291188.0
395055,26,"San Antonio, TX",Msa,TX,2008-10-25,143532.0
394943,27,"Orlando, FL",Msa,FL,2008-10-25,199025.0
394466,28,"Cincinnati, OH",Msa,OH,2008-10-25,142600.0
394475,29,"Cleveland, OH",Msa,OH,2008-10-25,125563.0
394735,30,"Kansas City, MO",Msa,MO,2008-10-25,147830.0
394775,31,"Las Vegas, NV",Msa,NV,2008-10-25,236391.0
394492,32,"Columbus, OH",Msa,OH,2008-10-25,149175.0
394705,33,"Indianapolis, IN",Msa,IN,2008-10-25,125788.0
395059,34,"San Jose, CA",Msa,CA,2008-10-25,566256.0
394355,35,"Austin, TX",Msa,TX,2008-10-25,181900.0
395194,36,"Virginia Beach, VA",Msa,VA,2008-10-25,221033.0
394902,37,"Nashville, TN",Msa,TN,2008-10-25,166225.0
395005,38,"Providence, RI",Msa,RI,2008-10-25,238725.0
394862,39,"Milwaukee, WI",Msa,WI,2008-10-25,180113.0
394714,40,"Jacksonville, FL",Msa,FL,2008-10-25,185488.0
394849,41,"Memphis, TN",Msa,TN,2008-10-25,140268.0
394935,42,"Oklahoma City, OK",Msa,OK,2008-10-25,127625.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,2008-10-25,137093.0
394669,44,"Hartford, CT",Msa,CT,2008-10-25,232872.0
395022,45,"Richmond, VA",Msa,VA,2008-10-25,212093.0
394910,46,"New Orleans, LA",Msa,LA,2008-10-25,166319.0
395012,48,"Raleigh, NC",Msa,NC,2008-10-25,209375.0
394388,49,"Birmingham, AL",Msa,AL,2008-10-25,151675.0
395053,50,"Salt Lake City, UT",Msa,UT,2008-10-25,227038.0
395031,51,"Rochester, NY",Msa,NY,2008-10-25,116563.0
394640,52,"Grand Rapids, MI",Msa,MI,2008-10-25,130700.0
395167,53,"Tucson, AZ",Msa,AZ,2008-10-25,194606.0
753924,54,"Urban Honolulu, HI",Msa,HI,2008-10-25,409488.0
395169,55,"Tulsa, OK",Msa,OK,2008-10-25,128625.0
394619,56,"Fresno, CA",Msa,CA,2008-10-25,225438.0
395238,57,"Worcester, MA",Msa,MA,2008-10-25,223405.0
394415,58,"Stamford, CT",Msa,CT,2008-10-25,435438.0
394308,60,"Albany, NY",Msa,NY,2008-10-25,179750.0
394938,61,"Omaha, NE",Msa,NE,2008-10-25,134225.0
394908,62,"New Haven, CT",Msa,CT,2008-10-25,229813.0
394357,63,"Bakersfield, CA",Msa,CA,2008-10-25,190188.0
394753,64,"Knoxville, TN",Msa,TN,2008-10-25,142725.0
394653,65,"Greenville, SC",Msa,SC,2008-10-25,152037.0
394952,66,"Ventura, CA",Msa,CA,2008-10-25,463938.0
394318,67,"Allentown, PA",Msa,PA,2008-10-25,198238.0
394561,68,"El Paso, TX",Msa,TX,2008-10-25,128031.0
394367,69,"Baton Rouge, LA",Msa,LA,2008-10-25,167688.0
394521,70,"Dayton, OH",Msa,OH,2008-10-25,122438.0
394486,72,"Columbia, SC",Msa,SC,2008-10-25,142997.0
394648,73,"Greensboro, NC",Msa,NC,2008-10-25,135125.0
394798,76,"Little Rock, AR",Msa,AR,2008-10-25,140250.0
395134,77,"Stockton, CA",Msa,CA,2008-10-25,245125.0
394457,78,"Charleston, SC",Msa,SC,2008-10-25,200239.0
395143,79,"Syracuse, NY",Msa,NY,2008-10-25,114094.0
