,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2017-11-04,512111.7787602278,509749.1939167711,516802.0570553709,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
1,2017-11-04,512111.7787602278,509877.4231212116,516685.0436929805,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
2,2017-11-04,512111.7787602278,509939.370244276,516818.14280111424,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
3,2017-11-04,512111.7787602278,509896.63800272375,516748.8995607937,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
4,2017-11-04,512111.7787602278,510172.11284508667,516789.57481495827,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
5,2017-11-04,512111.7787602278,510127.0830798438,516869.65734151343,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
6,2017-11-04,512111.7787602278,509967.9012272881,516888.10881441296,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
7,2017-11-04,512111.7787602278,510126.94064288103,516849.6269017817,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
8,2017-11-04,512111.7787602278,509934.79280701466,516397.87879337836,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
9,2017-11-04,512111.7787602278,509860.83553203364,516970.6614310683,512111.7787602278,512111.7787602278,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,1267.2800311906435,0.0,0.0,0.0,513379.05879141844
10,2017-11-11,514631.84809488425,511120.7003151657,517805.4146846191,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
11,2017-11-11,514631.84809488425,511008.32149913727,517845.1672415772,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
12,2017-11-11,514631.84809488425,511103.91528229613,517782.17042214173,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
13,2017-11-11,514631.84809488425,510915.7530785665,517786.4947344611,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
14,2017-11-11,514631.84809488425,511146.34113783535,518248.92740935215,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
15,2017-11-11,514631.84809488425,511115.6281112997,517843.1258571042,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
16,2017-11-11,514631.84809488425,511066.87778634,518071.6423746189,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
17,2017-11-11,514631.84809488425,511134.55261472473,518106.6794148924,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
18,2017-11-11,514631.84809488425,510855.17994263326,518009.03534380486,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
19,2017-11-11,514631.84809488425,511071.8215843633,518014.03923079395,514631.84809488425,514631.84809488425,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,-130.53208090308928,0.0,0.0,0.0,514501.3160139812
